4.200000000000000000e+01	1.666365532694925378e+00	9.309636050026157683e-01
4.300000000000000000e+01	1.561249021914116408e+00	7.227541120114759909e-01
4.400000000000000000e+01	1.661070219890555366e+00	1.020720292454283085e+00
4.500000000000000000e+01	1.616422295205667936e+00	7.797377927140916043e-01
4.600000000000000000e+01	1.574138611301203028e+00	7.610975370632042658e-01
4.700000000000000000e+01	1.726753512027048298e+00	9.106560485152109807e-01
4.800000000000000000e+01	1.692283157145844763e+00	9.226957956793269133e-01
4.900000000000000000e+01	1.506129350040087411e+00	6.329830455033699232e-01
5.000000000000000000e+01	1.676270169924131803e+00	1.021440898750582527e+00
5.100000000000000000e+01	1.611321382418165804e+00	6.478328922490191877e-01
5.200000000000000000e+01	1.604947337127688556e+00	9.163693315862098121e-01
5.300000000000000000e+01	1.545097594110294015e+00	7.813441491271366779e-01
5.400000000000000000e+01	1.559032166999012370e+00	6.000287237386343620e-01
5.500000000000000000e+01	1.753292613970961034e+00	8.802225671563346232e-01
5.600000000000000000e+01	1.626216200682166990e+00	7.552925745795060486e-01
5.700000000000000000e+01	1.538024175701532936e+00	8.868988743830147348e-01
5.800000000000000000e+01	1.609814765345676468e+00	8.032877122460105879e-01
5.900000000000000000e+01	1.643111576081164760e+00	8.392465975339088446e-01
6.000000000000000000e+01	1.598828807106394523e+00	7.376277027251318952e-01
6.100000000000000000e+01	1.613138323556813747e+00	8.436902334444550400e-01
6.200000000000000000e+01	1.590370556881712139e+00	9.674672776883250780e-01
6.300000000000000000e+01	1.576979570430290467e+00	9.686742981847954459e-01
6.400000000000000000e+01	1.662558352333333156e+00	8.542285309682275951e-01
6.500000000000000000e+01	1.698861850313173161e+00	9.132271617473924907e-01
6.600000000000000000e+01	1.538389046817028261e+00	6.853584867191876429e-01
6.700000000000000000e+01	1.655471503613101802e+00	7.615128776452357862e-01
6.800000000000000000e+01	1.559383742023334296e+00	7.088902788031667956e-01
6.900000000000000000e+01	1.694582970450301929e+00	8.512942904596392246e-01
7.000000000000000000e+01	1.587536734932377680e+00	7.480687446742627644e-01
7.100000000000000000e+01	1.587113638831854745e+00	9.020587466125625786e-01
7.200000000000000000e+01	1.518496640191074887e+00	1.105116918292674777e+00
7.300000000000000000e+01	1.652384302049251685e+00	9.263554697439343455e-01
7.400000000000000000e+01	1.575455492066278662e+00	8.515816999062568726e-01
7.500000000000000000e+01	1.708563882786458432e+00	1.010917603967973033e+00
7.600000000000000000e+01	1.558843625405856193e+00	6.443944535547370123e-01
7.700000000000000000e+01	1.546354142704060575e+00	8.897915381163774562e-01
7.800000000000000000e+01	1.438574528020494014e+00	7.394015042337483967e-01
7.900000000000000000e+01	1.629828200407232863e+00	7.617275258388266357e-01
8.000000000000000000e+01	1.751139784440962188e+00	8.610723629644398969e-01
8.100000000000000000e+01	1.641342804035932357e+00	9.550293199010910783e-01
8.200000000000000000e+01	1.682712381051504780e+00	8.942159664403778185e-01
8.300000000000000000e+01	1.539558054787109054e+00	7.507050059032991385e-01
8.400000000000000000e+01	1.592404675819392157e+00	8.857704637313340568e-01
8.500000000000000000e+01	1.572137136420176606e+00	7.491485072565090553e-01
8.600000000000000000e+01	1.632489350307311682e+00	8.841728564287166803e-01
8.700000000000000000e+01	1.631161806056855346e+00	7.869771384681463200e-01
8.800000000000000000e+01	1.538991258689792252e+00	8.419742335991036164e-01
8.900000000000000000e+01	1.615987415963028306e+00	7.589134505963963662e-01
9.000000000000000000e+01	1.646574349061984410e+00	9.273384163492737198e-01
9.100000000000000000e+01	1.568528456879690891e+00	7.529796306617334567e-01
9.200000000000000000e+01	1.657101113650319313e+00	8.074079571761568763e-01
9.300000000000000000e+01	1.615608843271924888e+00	8.036811311989849882e-01
9.400000000000000000e+01	1.487884668283987244e+00	6.320265619853407957e-01
9.500000000000000000e+01	1.530626702423804053e+00	5.861913397653670810e-01
9.600000000000000000e+01	1.628778964060128454e+00	4.899901039540079939e-01
9.700000000000000000e+01	1.655254147231911332e+00	7.319084931562278573e-01
9.800000000000000000e+01	1.522865666030906340e+00	7.313993337838223807e-01
9.900000000000000000e+01	1.535326196285442979e+00	6.733746342028786858e-01
1.000000000000000000e+02	1.499438970684901840e+00	7.187894776579344391e-01
1.010000000000000000e+02	1.680594594999492042e+00	6.843503101100528729e-01
1.020000000000000000e+02	1.610547359921917332e+00	6.806526073398394550e-01
1.030000000000000000e+02	1.625519400253298219e+00	7.103163775526961654e-01
1.040000000000000000e+02	1.597760616698042258e+00	9.005125391360507825e-01
1.050000000000000000e+02	1.527232992035244319e+00	7.608143690396725889e-01
1.060000000000000000e+02	1.572986774736155668e+00	6.794856523817874860e-01
1.070000000000000000e+02	1.712298405342619345e+00	6.735641259256772706e-01
1.080000000000000000e+02	1.532436067240293243e+00	7.636492365323831466e-01
1.090000000000000000e+02	1.565904847101400321e+00	8.591258617831062372e-01
1.100000000000000000e+02	1.630014296215610115e+00	8.984288455396609585e-01
1.110000000000000000e+02	1.613494188838683785e+00	8.926974747374654129e-01
1.120000000000000000e+02	1.774676156710252695e+00	8.435934144918937339e-01
1.130000000000000000e+02	1.595895080291805046e+00	7.608093520203818017e-01
1.140000000000000000e+02	1.609456466181293344e+00	7.581493892498656351e-01
1.150000000000000000e+02	1.665892749944674067e+00	9.731377635789605351e-01
1.160000000000000000e+02	1.642258762174439335e+00	8.331483790030578263e-01
1.170000000000000000e+02	1.644089752000313931e+00	8.554840794035053486e-01
1.180000000000000000e+02	1.502149398315229645e+00	7.410062423145957755e-01
1.190000000000000000e+02	1.503255167446471585e+00	8.287913448921830906e-01
1.200000000000000000e+02	1.623820711506644532e+00	8.187968501040209235e-01
1.210000000000000000e+02	1.479319184321813863e+00	7.054043807317573744e-01
1.220000000000000000e+02	1.668692095059319591e+00	7.900847117990524859e-01
1.230000000000000000e+02	1.692011128856951485e+00	9.532593536111834132e-01
1.240000000000000000e+02	1.474517046431998102e+00	4.935009165651127461e-01
1.250000000000000000e+02	1.605104649853654530e+00	8.641332756548960603e-01
1.260000000000000000e+02	1.460953105454368073e+00	7.353817229726693494e-01
1.270000000000000000e+02	1.558083655132671552e+00	9.262475317248890505e-01
1.280000000000000000e+02	1.519300175846710399e+00	8.689678168798574687e-01
1.290000000000000000e+02	1.572926024815393342e+00	9.551037783790711222e-01
1.300000000000000000e+02	1.613830368531742554e+00	8.836787590455589259e-01
1.310000000000000000e+02	1.677031378465911660e+00	7.851531763924884944e-01
1.320000000000000000e+02	1.516702306743453521e+00	8.099913021063441798e-01
1.330000000000000000e+02	1.530663593777619846e+00	5.489381994330954084e-01
1.340000000000000000e+02	1.697216091465023169e+00	8.898717394893493893e-01
1.350000000000000000e+02	1.679772761437603013e+00	9.261697335586862589e-01
1.360000000000000000e+02	1.528510370963602538e+00	9.096944237833357594e-01
1.370000000000000000e+02	1.653287262727076268e+00	9.696303582104502938e-01
1.380000000000000000e+02	1.698525792232401743e+00	9.328229557884023526e-01
1.390000000000000000e+02	1.697009894876124303e+00	1.047282397854372382e+00
1.400000000000000000e+02	1.592892164301136892e+00	8.653236707821355678e-01
1.410000000000000000e+02	1.458168613463948660e+00	7.229098467309340581e-01
1.420000000000000000e+02	1.609463934530696472e+00	9.318950368223594127e-01
1.430000000000000000e+02	1.498726573339781876e+00	6.730660573231119770e-01
1.440000000000000000e+02	1.680657846043207115e+00	7.483325887041386570e-01
1.450000000000000000e+02	1.620005540341574513e+00	8.252870764547296512e-01
1.460000000000000000e+02	1.610572809736268596e+00	7.006761657871685145e-01
1.470000000000000000e+02	1.632183824610209832e+00	8.322740178464046457e-01
1.480000000000000000e+02	1.544421806827786403e+00	8.576536182612910508e-01
1.490000000000000000e+02	1.582088511037963663e+00	8.284888478070363549e-01
1.500000000000000000e+02	1.524230926958693111e+00	8.691648662997317754e-01
1.510000000000000000e+02	1.666743342052989796e+00	7.730946757492132004e-01
1.520000000000000000e+02	1.452706944543937562e+00	7.905102326619857234e-01
1.530000000000000000e+02	1.642588182093239313e+00	7.454623055509049800e-01
1.540000000000000000e+02	1.530502881063890763e+00	7.057984716297714956e-01
1.550000000000000000e+02	1.536920251079803679e+00	6.645222636316467923e-01
1.560000000000000000e+02	1.827188238533056452e+00	9.642538965670360840e-01
1.570000000000000000e+02	1.529827435923873491e+00	7.576820381151470052e-01
1.580000000000000000e+02	1.647098239335010206e+00	7.138285676445594863e-01
1.590000000000000000e+02	1.596417025890222829e+00	8.682113466169198990e-01
1.600000000000000000e+02	1.785147998260955049e+00	1.009561876142654357e+00
1.610000000000000000e+02	1.585360070505875685e+00	8.193971860699093002e-01
1.620000000000000000e+02	1.614586026304423161e+00	8.840807709744427090e-01
1.630000000000000000e+02	1.670135830351845208e+00	7.812228728462080607e-01
1.640000000000000000e+02	1.450541311666229127e+00	7.336291855795181727e-01
1.650000000000000000e+02	1.553291402404651134e+00	8.297901099837097227e-01
1.660000000000000000e+02	1.659341153534715563e+00	9.625166405260719982e-01
1.670000000000000000e+02	1.695060209935202789e+00	1.124078324824264730e+00
1.680000000000000000e+02	1.555440758531213108e+00	7.141170451200563596e-01
1.690000000000000000e+02	1.646167367854823649e+00	7.552004486740607758e-01
1.700000000000000000e+02	1.509394418830039886e+00	8.036005807696376957e-01
1.710000000000000000e+02	1.664563925478727890e+00	8.759286830393893108e-01
1.720000000000000000e+02	1.400899886682231532e+00	6.241567647259043117e-01
1.730000000000000000e+02	1.615793430354381943e+00	7.104580398278373954e-01
1.740000000000000000e+02	1.722456153849317939e+00	9.129652228353994925e-01
1.750000000000000000e+02	1.712616212182035635e+00	1.083222263003415620e+00
1.760000000000000000e+02	1.609920738670935769e+00	8.099097314291877625e-01
1.770000000000000000e+02	1.600612072299385513e+00	8.720605940645421716e-01
1.780000000000000000e+02	1.712792354272106632e+00	7.744444487298587365e-01
1.790000000000000000e+02	1.603635900003017145e+00	9.116638205417365581e-01
1.800000000000000000e+02	1.515427832797126451e+00	7.229806096252435754e-01
1.810000000000000000e+02	1.746751580883262545e+00	7.671854502029648026e-01
1.820000000000000000e+02	1.575544264512711123e+00	8.502605201448036887e-01
1.830000000000000000e+02	1.642909188604334547e+00	7.305353451596807712e-01
1.840000000000000000e+02	1.522485308206420473e+00	6.800100477357656770e-01
1.850000000000000000e+02	1.624811745177879629e+00	8.589857961593250213e-01
1.860000000000000000e+02	1.511927646238702350e+00	8.269658982829098948e-01
1.870000000000000000e+02	1.559095880811445900e+00	8.409773464864301884e-01
1.880000000000000000e+02	1.651778442998936391e+00	9.250765918498501383e-01
1.890000000000000000e+02	1.531342978244806474e+00	7.549142815157579012e-01
1.900000000000000000e+02	1.695154053019506168e+00	1.020472521815027678e+00
1.910000000000000000e+02	1.512223848033354301e+00	6.629865087312369898e-01
1.920000000000000000e+02	1.438900043330654910e+00	5.540544359289025778e-01
1.930000000000000000e+02	1.668228191407988392e+00	9.327226563183228514e-01
1.940000000000000000e+02	1.613637493336559814e+00	8.358999635881847468e-01
1.950000000000000000e+02	1.458663290367155030e+00	6.237477373075372977e-01
1.960000000000000000e+02	1.612427375670345553e+00	6.354732806369592923e-01
1.970000000000000000e+02	1.578750470688197405e+00	7.504798578459156433e-01
1.980000000000000000e+02	1.793700299536168163e+00	8.844190109594667337e-01
1.990000000000000000e+02	1.555837863302391044e+00	7.075931886945621141e-01
2.000000000000000000e+02	1.562458397213017491e+00	6.838215087655521440e-01
2.010000000000000000e+02	1.494738991584886545e+00	8.435541100743626508e-01
2.020000000000000000e+02	1.592039684634123375e+00	8.056345913052264107e-01
2.030000000000000000e+02	1.579991299305373298e+00	7.709506074966132605e-01
2.040000000000000000e+02	1.637755705037070131e+00	7.890562216082085412e-01
2.050000000000000000e+02	1.554805117971320483e+00	7.303022135089451972e-01
2.060000000000000000e+02	1.691404102695645673e+00	1.126672218557471794e+00
2.070000000000000000e+02	1.586290304814775176e+00	8.191405720393939438e-01
2.080000000000000000e+02	1.594170534763782676e+00	8.637714450758443574e-01
2.090000000000000000e+02	1.679644650122773086e+00	8.099418601995841405e-01
2.100000000000000000e+02	1.558762082941189009e+00	6.800151400315288530e-01
2.110000000000000000e+02	1.649920231141651206e+00	9.267575252364791405e-01
2.120000000000000000e+02	1.719758578753339151e+00	7.490590315678635758e-01
2.130000000000000000e+02	1.660855658526810830e+00	7.310578652426525936e-01
2.140000000000000000e+02	1.579321980251534807e+00	8.983416080088371114e-01
2.150000000000000000e+02	1.763624774029458164e+00	8.910292287874984618e-01
2.160000000000000000e+02	1.568957692533536674e+00	8.231652558823329136e-01
2.170000000000000000e+02	1.807677872798644447e+00	8.875567383742090088e-01
2.180000000000000000e+02	1.702555737937331726e+00	6.176105547899399806e-01
2.190000000000000000e+02	1.627176119870349824e+00	8.495807707832795375e-01
2.200000000000000000e+02	1.459634254687896204e+00	5.671426979251378286e-01
2.210000000000000000e+02	1.469541841724699038e+00	6.420429509653637901e-01
2.220000000000000000e+02	1.635026213762814429e+00	7.160033891911439241e-01
2.230000000000000000e+02	1.699851117608130124e+00	8.552269400518782705e-01
2.240000000000000000e+02	1.663145100113266883e+00	9.073337621545082277e-01
2.250000000000000000e+02	1.575923083925343082e+00	7.883626838537151071e-01
2.260000000000000000e+02	1.568788813779965041e+00	8.223604042335885822e-01
2.270000000000000000e+02	1.743661592286009032e+00	8.496043939221845642e-01
2.280000000000000000e+02	1.506764084578383400e+00	8.033871424149354734e-01
2.290000000000000000e+02	1.480851146143762787e+00	6.556688814814607413e-01
2.300000000000000000e+02	1.691870777108527069e+00	8.466133028399053240e-01
2.310000000000000000e+02	1.704467780951247846e+00	7.616402015505749912e-01
2.320000000000000000e+02	1.607869851245989690e+00	9.215408683565776693e-01
2.330000000000000000e+02	1.657216095825289726e+00	7.189548746048602945e-01
2.340000000000000000e+02	1.561396440957528053e+00	6.531996164313971232e-01
2.350000000000000000e+02	1.847042708830628488e+00	1.186466669494935289e+00
2.360000000000000000e+02	1.392270267847957488e+00	7.301161881648589036e-01
2.370000000000000000e+02	1.637157195612583216e+00	7.504663601067494971e-01
2.380000000000000000e+02	1.509026674867076201e+00	6.543214723889864137e-01
2.390000000000000000e+02	1.593138180383478320e+00	8.505631453912859685e-01
2.400000000000000000e+02	1.565254811580582217e+00	9.077825889108318558e-01
2.410000000000000000e+02	1.452168679031479170e+00	7.137415809919589460e-01
2.420000000000000000e+02	1.645859414986274860e+00	7.421670813194441996e-01
2.430000000000000000e+02	1.671695539555466903e+00	9.595023308318523236e-01
2.440000000000000000e+02	1.605875665927856355e+00	8.665710365994289122e-01
2.450000000000000000e+02	1.662665741550702236e+00	8.137459325435671964e-01
2.460000000000000000e+02	1.627307772022319687e+00	6.544564472747892436e-01
2.470000000000000000e+02	1.578844244340932290e+00	8.814332576504479988e-01
2.480000000000000000e+02	1.527858985912504686e+00	7.760539768226111246e-01
2.490000000000000000e+02	1.575419382090233578e+00	7.496144646587912241e-01
2.500000000000000000e+02	1.622378268081266173e+00	8.443372037666506680e-01
2.510000000000000000e+02	1.591812855158059481e+00	9.317024494133927526e-01
2.520000000000000000e+02	1.669612384466395039e+00	7.286774006174104867e-01
2.530000000000000000e+02	1.571342823097595209e+00	8.872897901322476244e-01
2.540000000000000000e+02	1.741549268071712619e+00	8.220294441012383491e-01
2.550000000000000000e+02	1.368034479421546434e+00	4.159821709435942427e-01
2.560000000000000000e+02	1.717381139384125399e+00	9.119822532348145216e-01
2.570000000000000000e+02	1.537907333655305742e+00	4.821439623955239284e-01
2.580000000000000000e+02	1.534745538688043531e+00	7.984278992269786546e-01
2.590000000000000000e+02	1.593433331737818204e+00	7.801449806142751742e-01
2.600000000000000000e+02	1.585389143568082249e+00	7.786309718878030584e-01
2.610000000000000000e+02	1.631878865382763610e+00	8.581186063821280019e-01
2.620000000000000000e+02	1.520596334813009376e+00	8.334910090714163777e-01
2.630000000000000000e+02	1.646897160502506230e+00	7.906224127578025396e-01
2.640000000000000000e+02	1.565395421885270144e+00	6.809154750920469734e-01
2.650000000000000000e+02	1.498216790608969617e+00	7.571786899552802597e-01
2.660000000000000000e+02	1.539301809676181909e+00	8.549996612871372248e-01
2.670000000000000000e+02	1.730330612323563999e+00	9.635470947848278067e-01
2.680000000000000000e+02	1.700922663553200209e+00	7.174223362634026824e-01
2.690000000000000000e+02	1.574493469049476069e+00	8.090595542022177566e-01
2.700000000000000000e+02	1.511701791763691016e+00	8.689325301528636469e-01
2.710000000000000000e+02	1.483402867030708672e+00	5.713350568971000687e-01
2.720000000000000000e+02	1.621748973350160883e+00	8.793961622628709840e-01
2.730000000000000000e+02	1.497777289367838938e+00	7.862908105279657889e-01
2.740000000000000000e+02	1.616518104142113277e+00	8.620996457571410421e-01
2.750000000000000000e+02	1.540285687232915146e+00	6.884196920537498654e-01
2.760000000000000000e+02	1.696832789602182645e+00	9.032337717070246796e-01
2.770000000000000000e+02	1.683277702616545080e+00	8.135337450813916460e-01
2.780000000000000000e+02	1.617733553894248555e+00	7.632641017772566761e-01
2.790000000000000000e+02	1.659329970655319952e+00	4.705798727060274689e-01
2.800000000000000000e+02	1.725602227793331833e+00	6.928658217440505362e-01
2.810000000000000000e+02	1.600832942056097163e+00	7.792302827238017926e-01
2.820000000000000000e+02	1.533150006389547126e+00	7.006607320445716880e-01
2.830000000000000000e+02	1.464698636798757114e+00	6.322935861858584028e-01
2.840000000000000000e+02	1.574412158871454359e+00	9.097114268517065838e-01
2.850000000000000000e+02	1.483657276243201650e+00	9.677455912967788398e-01
2.860000000000000000e+02	1.575835331543817830e+00	7.995717991587087958e-01
2.870000000000000000e+02	1.600061156456414446e+00	8.331527961632665402e-01
2.880000000000000000e+02	1.700783107143916117e+00	9.292704474834176942e-01
2.890000000000000000e+02	1.703509466647359138e+00	9.473602444616320284e-01
2.900000000000000000e+02	1.642981085063241586e+00	7.743555365721579431e-01
2.910000000000000000e+02	1.613574512637680813e+00	9.210370268413746730e-01
2.920000000000000000e+02	1.605666648667837926e+00	7.878334677085330195e-01
2.930000000000000000e+02	1.509978829490679741e+00	8.570369239655661886e-01
2.940000000000000000e+02	1.638870293053615423e+00	9.833526049195875363e-01
2.950000000000000000e+02	1.525733435328336718e+00	7.721345515137055804e-01
2.960000000000000000e+02	1.450436389271305249e+00	5.311851639851875584e-01
2.970000000000000000e+02	1.543650235866010023e+00	7.672060015342888617e-01
2.980000000000000000e+02	1.474955469404230390e+00	6.482671182023873602e-01
2.990000000000000000e+02	1.461324378087144105e+00	7.180284906037196491e-01
3.000000000000000000e+02	1.584199902238039970e+00	7.024574890269784655e-01
