8.800000000000000711e+00|1.095827115131634000e-01
8.900000000000000355e+00|1.614601563274888352e-01
9.000000000000000000e+00|1.349527271329314104e-01
9.099999999999999645e+00|1.273261071897341390e-01
9.199999999999999289e+00|1.387619802618969000e-01
9.300000000000000711e+00|1.377535051626533613e-01
9.400000000000000355e+00|1.046214473709373427e-01
9.500000000000000000e+00|1.085665419359290312e-01
9.599999999999999645e+00|1.104439666379959800e-01
9.699999999999999289e+00|1.354129211186928528e-01
9.800000000000000711e+00|1.329220670486774281e-01
9.900000000000000355e+00|1.340763455663646631e-01
1.000000000000000000e+01|8.960347355066261565e-02
1.009999999999999964e+01|1.138953859930932205e-01
1.019999999999999929e+01|1.599941783594775457e-01
1.030000000000000071e+01|9.339624040827726459e-02
1.040000000000000036e+01|1.289936619220500569e-01
1.050000000000000000e+01|8.227021907727134764e-02
1.059999999999999964e+01|1.349258341754627222e-01
1.069999999999999929e+01|5.386510477889386306e-02
1.080000000000000071e+01|1.489446743903920511e-01
1.090000000000000036e+01|1.645592158693911788e-01
1.100000000000000000e+01|6.889983605903163277e-02
1.109999999999999964e+01|6.717946495817203600e-02
1.119999999999999929e+01|7.911033804825187699e-02
1.130000000000000071e+01|7.540213556521135896e-02
1.140000000000000036e+01|1.147977362361210368e-01
1.150000000000000000e+01|1.199271407759437691e-01
1.159999999999999964e+01|1.501455864732227918e-01
1.169999999999999929e+01|1.325657697298635029e-01
1.180000000000000071e+01|1.413599878421482881e-01
1.190000000000000036e+01|1.283358778726686744e-01
1.200000000000000000e+01|9.031857335135907994e-02
1.209999999999999964e+01|1.098063252862067629e-01
1.219999999999999929e+01|1.273577268469509305e-01
1.230000000000000071e+01|1.160341261248369615e-01
1.240000000000000036e+01|1.748433637796222850e-01
1.250000000000000000e+01|1.150872423979891757e-01
1.259999999999999964e+01|1.234087686508415771e-01
1.269999999999999929e+01|1.422333480399054217e-01
1.280000000000000071e+01|1.266328901109658178e-01
1.290000000000000036e+01|1.576414673668704580e-01
1.300000000000000000e+01|1.451631155927298744e-01
1.309999999999999964e+01|1.784051286709075479e-01
1.319999999999999929e+01|1.308044312688026733e-01
1.330000000000000071e+01|1.595530716226105650e-01
1.340000000000000036e+01|1.074367327785247378e-01
1.350000000000000000e+01|1.310639558390072901e-01
1.359999999999999964e+01|1.204032842028965600e-01
1.369999999999999929e+01|1.011717481102495514e-01
1.380000000000000071e+01|1.028915379954671999e-01
1.390000000000000036e+01|1.188040482024751293e-01
1.400000000000000000e+01|9.360593819837459417e-02
1.409999999999999964e+01|8.126031822620258249e-02
1.419999999999999929e+01|1.264117709722765437e-01
1.430000000000000071e+01|1.421499201843582361e-01
1.440000000000000036e+01|1.452262955437286229e-01
1.450000000000000000e+01|1.291607275382904430e-01
1.459999999999999964e+01|9.856251625716420939e-02
1.469999999999999929e+01|7.194459593412078080e-02
1.480000000000000071e+01|1.344769805597022805e-01
1.490000000000000036e+01|1.086085960569187492e-01
1.500000000000000000e+01|1.147684799887992990e-01
1.509999999999999964e+01|8.953283737165698697e-02
1.519999999999999929e+01|1.752201586365548236e-01
1.530000000000000071e+01|1.175616730382344766e-01
1.540000000000000036e+01|1.285592281338931997e-01
1.550000000000000000e+01|1.204326067595291733e-01
1.559999999999999964e+01|1.679264730081603818e-01
1.569999999999999929e+01|1.128741416530668340e-01
1.580000000000000071e+01|9.381570245571815847e-02
1.590000000000000036e+01|1.398183511949176172e-01
1.600000000000000000e+01|1.032840249058206428e-01
1.610000000000000142e+01|6.734442211477124907e-02
1.619999999999999929e+01|1.043446148711190263e-01
1.630000000000000071e+01|1.569518521623608498e-01
1.639999999999999858e+01|1.106789591321018507e-01
1.650000000000000000e+01|1.357163000978427181e-01
1.660000000000000142e+01|8.794411784981573388e-02
1.669999999999999929e+01|1.653548807857460612e-01
1.680000000000000071e+01|1.150268183198410871e-01
1.689999999999999858e+01|8.811005264624283129e-02
1.700000000000000000e+01|1.403430029232900500e-01
1.710000000000000142e+01|1.010594026653479777e-01
1.719999999999999929e+01|9.154202029735261648e-02
1.730000000000000071e+01|1.222793383736420075e-01
1.739999999999999858e+01|1.332596710261424455e-01
1.750000000000000000e+01|1.467784182115953184e-01
1.760000000000000142e+01|1.164638733915061702e-01
1.769999999999999929e+01|1.076976022967213176e-01
1.780000000000000071e+01|7.178151728491194428e-02
1.789999999999999858e+01|1.409979279385070727e-01
1.800000000000000000e+01|1.226068118093435882e-01
1.810000000000000142e+01|1.533889794897046466e-01
1.819999999999999929e+01|1.050673826021693291e-01
1.830000000000000071e+01|1.172944534548965440e-01
1.839999999999999858e+01|1.460539203461121982e-01
1.850000000000000000e+01|1.156326315153688583e-01
1.860000000000000142e+01|1.341191647072785265e-01
1.869999999999999929e+01|1.264462110318951282e-01
1.880000000000000071e+01|2.081042008082204242e-01
1.889999999999999858e+01|1.150834367497686334e-01
1.900000000000000000e+01|9.594202958583941676e-02
1.910000000000000142e+01|1.120327369664417816e-01
1.919999999999999929e+01|1.133095575418086309e-01
1.930000000000000071e+01|1.400597814157631960e-01
1.939999999999999858e+01|1.948606833732186017e-01
1.950000000000000000e+01|1.636776133052156579e-01
1.960000000000000142e+01|1.161594568889507406e-01
1.969999999999999929e+01|1.578945120147491332e-01
1.980000000000000071e+01|1.095777009054973578e-01
1.989999999999999858e+01|1.250711731401816518e-01
2.000000000000000000e+01|1.068270699694934406e-01
2.010000000000000142e+01|1.298676616073868306e-01
2.019999999999999929e+01|1.424741654737493590e-01
2.030000000000000071e+01|1.367723725003192892e-01
2.039999999999999858e+01|1.455538926212129325e-01
2.050000000000000000e+01|9.799774247972160846e-02
2.060000000000000142e+01|1.459439881877624967e-01
2.069999999999999929e+01|1.243942126378493607e-01
2.080000000000000071e+01|1.215933026292116137e-01
2.089999999999999858e+01|9.187902196816773170e-02
2.100000000000000000e+01|1.130599558099976004e-01
2.110000000000000142e+01|1.317526860930158250e-01
2.119999999999999929e+01|8.168225625189598493e-02
2.130000000000000071e+01|1.331809407049467098e-01
2.139999999999999858e+01|1.087430079656408199e-01
2.150000000000000000e+01|1.029738047267109435e-01
2.160000000000000142e+01|1.312267678119030945e-01
2.169999999999999929e+01|1.153770227486337063e-01
2.180000000000000071e+01|9.294956463063361318e-02
2.189999999999999858e+01|1.571291181565232509e-01
2.200000000000000000e+01|1.386079977296190979e-01
2.210000000000000142e+01|1.064145699549909202e-01
2.219999999999999929e+01|7.864266939170755366e-02
2.230000000000000071e+01|1.390663594064314446e-01
2.239999999999999858e+01|1.204292587309457874e-01
2.250000000000000000e+01|1.529197703304286671e-01
2.260000000000000142e+01|1.159063989325140043e-01
2.269999999999999929e+01|1.101334460503710089e-01
2.280000000000000071e+01|1.860574546835899179e-01
2.289999999999999858e+01|1.488138938120782406e-01
2.300000000000000000e+01|1.333543332586143992e-01
2.310000000000000142e+01|1.302710596702318369e-01
2.319999999999999929e+01|1.187040026897510092e-01
2.330000000000000071e+01|1.225842201262860726e-01
2.339999999999999858e+01|1.638141232024019900e-01
2.350000000000000000e+01|1.454924120496332296e-01
2.360000000000000142e+01|1.536829186908481026e-01
2.369999999999999929e+01|1.396483993932369772e-01
2.380000000000000071e+01|7.583230364846918481e-02
2.389999999999999858e+01|1.101539236102249825e-01
2.400000000000000000e+01|9.329311727235223284e-02
2.410000000000000142e+01|1.509784364807220114e-01
2.419999999999999929e+01|7.542194960705900231e-02
2.430000000000000071e+01|9.954622125625818552e-02
2.439999999999999858e+01|1.898034843432999108e-01
2.450000000000000000e+01|1.060927841065713306e-01
2.460000000000000142e+01|1.309412562719547701e-01
2.469999999999999929e+01|1.300958811578721841e-01
2.480000000000000071e+01|1.079804487857024820e-01
2.489999999999999858e+01|1.121258490433390820e-01
2.500000000000000000e+01|1.238142321226847614e-01
2.510000000000000142e+01|7.572730006966485461e-02
2.519999999999999929e+01|1.093307996103967950e-01
2.530000000000000071e+01|1.494852902575151132e-01
2.539999999999999858e+01|1.049367516154402769e-01
2.550000000000000000e+01|1.386072062627155266e-01
2.560000000000000142e+01|1.475446326501631267e-01
2.569999999999999929e+01|1.069041500977788439e-01
2.580000000000000071e+01|1.028864581680648399e-01
2.589999999999999858e+01|1.270927483739702490e-01
2.600000000000000000e+01|8.988910117746526374e-02
2.610000000000000142e+01|1.296733768485268667e-01
2.619999999999999929e+01|1.169782506727184701e-01
2.630000000000000071e+01|1.095512511441981973e-01
2.639999999999999858e+01|1.196540879069289964e-01
2.650000000000000000e+01|1.397394029920698832e-01
2.660000000000000142e+01|7.405341248529705156e-02
2.669999999999999929e+01|1.213462128136948703e-01
2.680000000000000071e+01|9.718316614852320900e-02
2.689999999999999858e+01|1.783347807410283759e-01
2.700000000000000000e+01|1.258234559705053990e-01
2.710000000000000142e+01|1.022910894011322819e-01
2.719999999999999929e+01|1.253271312134887905e-01
2.730000000000000071e+01|1.221334179922301533e-01
2.739999999999999858e+01|1.363493122633307464e-01
2.750000000000000000e+01|8.695524968279098876e-02
2.760000000000000142e+01|1.526453645795595726e-01
2.769999999999999929e+01|1.233179416239708337e-01
2.780000000000000071e+01|1.134280982991345277e-01
2.789999999999999858e+01|1.051564821074137679e-01
2.800000000000000000e+01|1.153517213622378690e-01
2.810000000000000142e+01|1.495830031405430971e-01
2.819999999999999929e+01|1.163599276391006770e-01
2.830000000000000071e+01|1.529625692700797013e-01
2.839999999999999858e+01|1.666306580485114319e-01
2.850000000000000000e+01|1.363018644887826758e-01
2.860000000000000142e+01|1.329035093750275121e-01
2.869999999999999929e+01|1.296797113520020972e-01
2.880000000000000071e+01|9.205048555625414131e-02
2.889999999999999858e+01|1.598058277770186275e-01
2.900000000000000000e+01|1.337842789979429847e-01
2.910000000000000142e+01|1.410950172608304021e-01
2.919999999999999929e+01|1.759020662059761486e-01
2.930000000000000071e+01|1.417400130631121247e-01
2.939999999999999858e+01|1.034703375128538799e-01
2.950000000000000000e+01|1.163080616089690322e-01
2.960000000000000142e+01|1.528756688045000978e-01
2.969999999999999929e+01|1.183617800319068936e-01
2.980000000000000071e+01|1.474471694118842380e-01
2.989999999999999858e+01|1.172149897382526729e-01
3.000000000000000000e+01|1.341118517693001277e-01
3.010000000000000142e+01|9.850914305377787838e-02
3.019999999999999929e+01|1.078707511206157127e-01
3.030000000000000071e+01|1.390695885959388478e-01
3.039999999999999858e+01|1.273637117162222110e-01
3.050000000000000000e+01|8.946439555649188247e-02
3.060000000000000142e+01|1.334355857826818870e-01
3.069999999999999929e+01|9.410778016094560605e-02
3.080000000000000071e+01|9.804608886234315868e-02
3.089999999999999858e+01|1.131510141819204451e-01
3.100000000000000000e+01|1.554389082111852227e-01
3.110000000000000142e+01|1.074672751512317642e-01
3.119999999999999929e+01|1.215372982960988418e-01
3.130000000000000071e+01|8.817984808819773201e-02
3.139999999999999858e+01|1.413549004087753247e-01
3.150000000000000000e+01|1.263579182516891830e-01
3.160000000000000142e+01|7.728998295646477557e-02
3.169999999999999929e+01|1.440158029389715655e-01
3.180000000000000071e+01|1.128652639407673047e-01
3.189999999999999858e+01|1.005940320129806442e-01
3.200000000000000000e+01|9.767143013883092251e-02
3.210000000000000142e+01|8.724392967007935096e-02
3.220000000000000284e+01|1.249265060854347076e-01
3.229999999999999716e+01|1.156890655783191085e-01
3.239999999999999858e+01|8.274625147514817758e-02
3.250000000000000000e+01|8.970017416199597970e-02
3.260000000000000142e+01|1.247914027621759570e-01
3.270000000000000284e+01|9.406788276175885588e-02
3.279999999999999716e+01|1.131099981787207498e-01
3.289999999999999858e+01|1.421105964064801608e-01
3.300000000000000000e+01|1.078385107287313793e-01
3.310000000000000142e+01|1.493973197835046229e-01
3.320000000000000284e+01|1.650790115038260619e-01
3.329999999999999716e+01|1.227885326230802460e-01
3.339999999999999858e+01|1.443097362711382448e-01
3.350000000000000000e+01|1.387095917826534908e-01
3.360000000000000142e+01|1.216411895712612296e-01
3.370000000000000284e+01|1.319772372962023377e-01
3.379999999999999716e+01|8.821052831160050567e-02
3.389999999999999858e+01|1.585299056637790305e-01
3.400000000000000000e+01|1.271951198566954599e-01
3.410000000000000142e+01|1.170843501632673894e-01
3.420000000000000284e+01|9.597924939766198926e-02
3.429999999999999716e+01|1.462329954246947838e-01
3.439999999999999858e+01|1.292297829715877977e-01
3.450000000000000000e+01|1.417542245825026137e-01
3.460000000000000142e+01|1.462591819124985926e-01
3.470000000000000284e+01|1.311189971928119202e-01
3.479999999999999716e+01|1.222209836222185875e-01
3.489999999999999858e+01|1.276154962558063433e-01
3.500000000000000000e+01|1.220836972284790600e-01
3.510000000000000142e+01|1.032311089673411675e-01
3.520000000000000284e+01|1.321799471549723881e-01
3.529999999999999716e+01|1.178102027693583714e-01
3.539999999999999858e+01|1.594799094721828236e-01
3.550000000000000000e+01|7.834338335866522507e-02
3.560000000000000142e+01|8.432318749651231127e-02
3.570000000000000284e+01|1.509980874199118583e-01
3.579999999999999716e+01|1.279530049307668615e-01
3.589999999999999858e+01|1.409288752542144363e-01
3.600000000000000000e+01|1.174623232191500111e-01
3.610000000000000142e+01|1.631256950823914142e-01
3.620000000000000284e+01|1.081350560508126668e-01
3.629999999999999716e+01|1.525471037796865270e-01
3.639999999999999858e+01|1.144305230718148936e-01
3.650000000000000000e+01|1.125712594363581232e-01
3.660000000000000142e+01|1.177214488954963501e-01
3.670000000000000284e+01|8.248252657063123716e-02
3.679999999999999716e+01|6.959677582535854501e-02
3.689999999999999858e+01|1.249816231733311273e-01
3.700000000000000000e+01|1.359913679989340207e-01
3.710000000000000142e+01|1.327120407992092577e-01
3.720000000000000284e+01|9.997616124405414584e-02
3.729999999999999716e+01|1.573971003043026784e-01
3.739999999999999858e+01|1.124432986075942081e-01
3.750000000000000000e+01|1.225994596563592942e-01
3.760000000000000142e+01|1.570180615897360243e-01
3.770000000000000284e+01|1.114646877292557875e-01
3.779999999999999716e+01|9.574883877065692994e-02
3.789999999999999858e+01|1.148768499812524851e-01
3.800000000000000000e+01|1.388577179371209280e-01
3.810000000000000142e+01|1.052055559049507316e-01
3.820000000000000284e+01|1.084300471525034143e-01
3.829999999999999716e+01|1.131899536826626029e-01
3.839999999999999858e+01|8.782924556066371014e-02
3.850000000000000000e+01|1.711407137969248871e-01
3.860000000000000142e+01|1.395477394957282125e-01
3.870000000000000284e+01|1.860067707826040806e-01
3.879999999999999716e+01|8.959906668720619971e-02
3.889999999999999858e+01|7.810171777930169368e-02
3.900000000000000000e+01|3.498296470599182584e-02
3.910000000000000142e+01|1.396899832236507544e-01
3.920000000000000284e+01|1.494671596548205472e-01
3.929999999999999716e+01|1.180973554538763404e-01
3.939999999999999858e+01|1.338916509103040275e-01
3.950000000000000000e+01|9.484361788698637830e-02
3.960000000000000142e+01|8.614008328984987251e-02
3.970000000000000284e+01|1.456213717661600238e-01
3.979999999999999716e+01|1.035432220930408986e-01
3.989999999999999858e+01|1.093044995767894489e-01
4.000000000000000000e+01|1.543081504938614290e-01
4.010000000000000142e+01|1.276522750390958194e-01
4.020000000000000284e+01|1.264820891696609440e-01
4.029999999999999716e+01|9.683271658008379967e-02
4.039999999999999858e+01|1.725787330388571239e-01
4.050000000000000000e+01|1.193800723394715657e-01
4.060000000000000142e+01|8.940096917787337949e-02
4.070000000000000284e+01|1.046944752271817547e-01
4.079999999999999716e+01|1.294504130132511921e-01
4.089999999999999858e+01|8.155517724112217037e-02
4.100000000000000000e+01|1.311712010012081042e-01
4.110000000000000142e+01|1.259670317927291394e-01
4.120000000000000284e+01|1.473999007468073941e-01
4.129999999999999716e+01|1.090030959651983045e-01
4.139999999999999858e+01|1.018726597179704374e-01
4.150000000000000000e+01|1.160883460166313441e-01
4.160000000000000142e+01|1.837454677223720467e-01
4.170000000000000284e+01|1.123679198720833189e-01
4.179999999999999716e+01|1.346164750871764737e-01
4.189999999999999858e+01|1.614285444160493133e-01
4.200000000000000000e+01|1.071013934370545206e-01
4.210000000000000142e+01|9.847123011804505277e-02
4.220000000000000284e+01|1.230294794049842655e-01
4.229999999999999716e+01|1.839227415347920169e-01
4.239999999999999858e+01|1.030262372271377319e-01
4.250000000000000000e+01|9.094916821779008842e-02
4.260000000000000142e+01|1.656386120952886565e-01
4.270000000000000284e+01|1.160172565136934758e-01
4.279999999999999716e+01|1.122454514319832231e-01
4.289999999999999858e+01|1.187908155493920259e-01
4.300000000000000000e+01|1.081874196543877037e-01
4.310000000000000142e+01|1.564046686491376292e-01
4.320000000000000284e+01|8.920604414184099551e-02
4.329999999999999716e+01|1.307912233276304348e-01
4.339999999999999858e+01|1.562368361200598965e-01
4.350000000000000000e+01|1.479791976140585053e-01
4.360000000000000142e+01|1.168665034170007500e-01
4.370000000000000284e+01|1.516625371246194676e-01
4.379999999999999716e+01|1.142330459518163394e-01
4.389999999999999858e+01|1.153413733847983152e-01
4.400000000000000000e+01|1.197218328137628490e-01
4.410000000000000142e+01|1.207183163261457692e-01
4.420000000000000284e+01|1.000268557111759216e-01
4.429999999999999716e+01|1.328196514712587650e-01
4.439999999999999858e+01|1.122567437239855859e-01
4.450000000000000000e+01|1.239128456940014750e-01
4.460000000000000142e+01|1.154281299458473770e-01
4.470000000000000284e+01|1.489141226353887792e-01
4.479999999999999716e+01|1.047754549060962437e-01
4.489999999999999858e+01|1.201986886108792757e-01
4.500000000000000000e+01|1.286838555029618802e-01
4.510000000000000142e+01|1.166229625982359019e-01
4.520000000000000284e+01|1.330897266109707100e-01
4.529999999999999716e+01|1.468288201100036439e-01
4.539999999999999858e+01|1.135039433296935463e-01
4.550000000000000000e+01|1.700365983928512903e-01
4.560000000000000142e+01|1.147129916008491762e-01
4.570000000000000284e+01|1.029229555634443710e-01
4.579999999999999716e+01|1.328820371456825022e-01
4.589999999999999858e+01|1.449789009241390370e-01
4.600000000000000000e+01|1.503853689206397504e-01
4.610000000000000142e+01|8.949622020340235184e-02
4.620000000000000284e+01|1.105790666366802399e-01
4.629999999999999716e+01|9.277740705223522233e-02
4.639999999999999858e+01|1.052923769457127096e-01
4.650000000000000000e+01|9.311392521461560323e-02
4.660000000000000142e+01|1.299899168097737867e-01
4.670000000000000284e+01|9.037042757179959696e-02
4.679999999999999716e+01|1.416476460279282312e-01
4.689999999999999858e+01|1.451784506626284665e-01
4.700000000000000000e+01|1.354714471790820218e-01
4.710000000000000142e+01|1.110196731700318212e-01
4.720000000000000284e+01|1.292777249292808850e-01
4.729999999999999716e+01|9.470139239059138792e-02
4.739999999999999858e+01|1.169873377790676405e-01
4.750000000000000000e+01|1.261726823610063719e-01
4.760000000000000142e+01|1.574456328760504009e-01
4.770000000000000284e+01|1.507941556501182778e-01
4.779999999999999716e+01|1.123224732806736986e-01
4.789999999999999858e+01|1.513337612436950474e-01
4.800000000000000000e+01|1.363682375153180693e-01
4.810000000000000142e+01|1.473463916881672664e-01
4.820000000000000284e+01|6.864152082351604456e-02
4.829999999999999716e+01|1.361504775248732757e-01
4.839999999999999858e+01|9.771230646408519960e-02
4.850000000000000000e+01|1.342877288579883144e-01
4.860000000000000142e+01|1.001767489795615251e-01
4.870000000000000284e+01|1.257435363752003321e-01
4.879999999999999716e+01|8.122666939696995825e-02
4.889999999999999858e+01|1.124304500747192320e-01
4.900000000000000000e+01|8.803513026604854741e-02
4.910000000000000142e+01|9.473985031803902612e-02
4.920000000000000284e+01|1.376244223560000035e-01
4.929999999999999716e+01|1.294680322266295036e-01
4.939999999999999858e+01|6.296599970957393599e-02
4.950000000000000000e+01|1.144860458841207851e-01
4.960000000000000142e+01|1.220095216430762547e-01
4.970000000000000284e+01|8.531479571123151695e-02
4.979999999999999716e+01|1.279820461885410321e-01
4.989999999999999858e+01|8.842072915321680382e-02
5.000000000000000000e+01|1.056456883392194734e-01
5.010000000000000142e+01|1.184124443036071173e-01
5.020000000000000284e+01|1.299713282553886795e-01
5.029999999999999716e+01|1.159702866821158557e-01
5.039999999999999858e+01|8.316579894483391855e-02
5.050000000000000000e+01|1.123631918915717481e-01
5.060000000000000142e+01|1.311768190746739338e-01
5.070000000000000284e+01|1.300072836610520199e-01
5.079999999999999716e+01|9.114360283506872662e-02
5.089999999999999858e+01|6.279120683204439390e-02
5.100000000000000000e+01|1.336984888752833500e-01
5.110000000000000142e+01|1.348644820898696195e-01
5.120000000000000284e+01|9.663707199125022573e-02
5.129999999999999716e+01|1.430452303276264492e-01
5.139999999999999858e+01|1.036396655437154396e-01
5.150000000000000000e+01|9.925154576381438332e-02
5.160000000000000142e+01|1.268401332328903397e-01
5.170000000000000284e+01|9.649474368845206707e-02
5.179999999999999716e+01|3.820295736070333792e-02
5.189999999999999858e+01|1.155632405167044408e-01
5.200000000000000000e+01|1.462262564979830426e-01
5.210000000000000142e+01|1.393045608354388787e-01
5.220000000000000284e+01|1.636251418554703907e-01
5.229999999999999716e+01|1.028652267748087767e-01
5.239999999999999858e+01|1.494225663143232408e-01
5.250000000000000000e+01|1.096878370000341635e-01
5.260000000000000142e+01|1.588470758380237380e-01
5.270000000000000284e+01|1.119741458714695048e-01
5.279999999999999716e+01|1.302505185381344077e-01
5.289999999999999858e+01|1.157915210075046442e-01
5.300000000000000000e+01|1.077510286674640827e-01
5.310000000000000142e+01|1.456331277951432579e-01
5.320000000000000284e+01|1.165544752319177257e-01
5.329999999999999716e+01|8.968026569910950152e-02
5.339999999999999858e+01|9.723177562600046620e-02
5.350000000000000000e+01|1.059268726845871977e-01
5.360000000000000142e+01|7.872727407257132382e-02
5.370000000000000284e+01|1.044946248995251986e-01
5.379999999999999716e+01|1.291379312182241168e-01
5.389999999999999858e+01|1.082718168953594184e-01
5.400000000000000000e+01|1.134366340376018328e-01
5.410000000000000142e+01|9.936368610042912997e-02
5.420000000000000284e+01|1.021452987965068421e-01
5.429999999999999716e+01|8.579831597530923615e-02
5.439999999999999858e+01|1.275553975570065113e-01
5.450000000000000000e+01|1.561889061466406603e-01
5.460000000000000142e+01|1.126192221284097322e-01
5.470000000000000284e+01|1.537486945387053217e-01
5.479999999999999716e+01|9.455770259049586790e-02
5.489999999999999858e+01|1.054718809522038891e-01
5.500000000000000000e+01|1.232385621847030543e-01
5.510000000000000142e+01|8.960307666454922493e-02
5.520000000000000284e+01|1.207513048666105510e-01
5.529999999999999716e+01|9.360489098787405648e-02
5.539999999999999858e+01|1.082608935524187743e-01
5.550000000000000000e+01|9.818207379943727497e-02
5.560000000000000142e+01|1.230783391193591980e-01
5.570000000000000284e+01|9.995798680291431704e-02
5.579999999999999716e+01|1.667291092214737702e-01
5.589999999999999858e+01|1.441769202908803338e-01
5.600000000000000000e+01|1.426342438362901699e-01
5.610000000000000142e+01|1.197455503916277642e-01
5.620000000000000284e+01|1.533034400195080749e-01
5.629999999999999716e+01|1.325030860515134246e-01
5.639999999999999858e+01|1.359438070320773129e-01
5.650000000000000000e+01|1.368907887945749746e-01
5.660000000000000142e+01|1.365035404961070231e-01
5.670000000000000284e+01|1.560705034474020869e-01
5.679999999999999716e+01|1.276483864993291639e-01
5.689999999999999858e+01|8.627891905230916647e-02
5.700000000000000000e+01|1.336335338999408429e-01
5.710000000000000142e+01|1.151166075544087092e-01
5.720000000000000284e+01|9.908422247844005104e-02
5.729999999999999716e+01|1.228298374994760550e-01
5.739999999999999858e+01|8.405416755448116839e-02
5.750000000000000000e+01|1.263565558047778925e-01
5.760000000000000142e+01|1.186533626910777350e-01
5.770000000000000284e+01|1.592888179519730829e-01
5.779999999999999716e+01|8.270768046173049282e-02
5.789999999999999858e+01|9.845190925931031345e-02
5.800000000000000000e+01|1.016353217949234611e-01
5.810000000000000142e+01|1.052762421325301317e-01
5.820000000000000284e+01|1.449757714014529020e-01
